id,timestamp,x_acel_l,y_acel_l,z_acel_l,x_gyro_l,y_gyro_l,z_gyro_l,x_mag_l,y_mag_l,z_mag_l,x_acel_r,y_acel_r,z_acel_r,x_gyro_r,y_gyro_r,z_gyro_r,x_mag_r,y_mag_r,z_mag_r
139,2024-12-01 20:04:29.934,-1.41,-0.34,-0.26,-18.13,124.02,-63.6,13.09,15.58,20.31,-0.93,-0.25,-0.32,8.61,-125.06,12.51,43.49,9.06,21.64
140,2024-12-01 20:04:30.340,-3.59,-0.9,2.03,201.84,-24.11,41.75,3.11,16.19,27.1,-2.24,0.3,-0.63,52.37,179.87,108.28,41.89,5.54,22.4
141,2024-12-01 20:04:30.446,-1.2,0.06,-0.32,-18.8,-115.72,27.5,7.15,14.67,22.23,-0.56,-0.34,-0.71,-1.22,84.84,43.15,31.26,2.21,25.77
142,2024-12-01 20:04:30.760,-1.29,-0.18,0.48,-55.79,-21.61,7.93,14.18,13.18,14.01,-1.65,1.01,2.02,192.02,-25.82,50.23,28.8,8.68,26.59
143,2024-12-01 20:04:30.872,-1.51,-0.31,-0.27,59.75,108.64,-49.13,5.33,19.59,19.1,-1.03,-0.29,-0.23,11.11,-116.52,-10.38,33.8,10.44,23.97
144,2024-12-01 20:04:31.279,-0.34,-0.31,-0.16,-65.12,-44.68,-1.83,3.03,17.05,22.67,-1.51,0.63,0.66,60.61,257.08,-26.18,39.64,7.37,16.1
145,2024-12-01 20:04:31.486,-0.73,0.14,-0.8,-13.61,-109.07,18.8,4.9,14.78,20.13,-0.65,-0.27,-0.56,20.39,94.67,37.78,30.71,3.6,25.67
146,2024-12-01 20:04:31.699,-0.97,0.17,-0.16,25.94,-77.39,0.37,11.52,12.23,15.0,-0.95,0.27,0.63,-72.45,-4.39,-29.91,27.97,9.95,26.4
147,2024-12-01 20:04:31.905,-1.74,1.01,-1.66,7.26,169.31,-104.25,8.24,17.64,15.1,-1.08,0.23,-0.29,28.08,-105.53,-8.61,32.37,8.54,25.29
148,2024-12-01 20:04:32.412,-0.66,-0.1,-0.22,-44.92,62.93,-11.72,2.17,16.17,21.62,-1.84,0.05,-1.62,273.44,129.09,-3.36,37.71,6.45,18.7
149,2024-12-01 20:04:32.518,-1.02,-0.2,-0.61,-26.67,-110.66,19.9,5.98,14.42,19.45,-0.63,-0.26,-0.57,-26.25,92.16,29.72,31.24,2.22,24.67
150,2024-12-01 20:04:32.829,-1.27,0.11,-0.1,-28.32,-55.54,-1.04,11.24,11.74,13.79,-0.79,0.3,-0.08,-35.1,12.39,-0.98,27.38,11.38,26.18
151,2024-12-01 20:04:33.045,-2.0,0.71,-1.65,79.71,149.6,-47.73,6.92,18.01,15.95,-0.9,-0.07,-0.32,41.56,-126.16,-12.94,32.76,8.96,24.48
152,2024-12-01 20:04:33.352,-0.04,-0.31,-0.75,-8.3,-13.79,-13.43,1.66,17.58,23.13,-1.5,0.73,0.57,27.28,266.97,-21.73,38.68,7.68,18.25
153,2024-12-01 20:04:33.558,-0.29,0.83,-1.44,-23.62,-90.7,-26.9,2.76,16.87,21.78,-1.07,0.09,-0.25,-86.98,164.55,63.35,33.39,3.36,23.11
154,2024-12-01 20:04:33.769,-0.85,-0.05,0.11,-18.19,-88.93,10.8,10.4,12.29,17.59,-1.07,1.41,1.81,-127.81,69.27,57.74,25.62,11.34,26.59
155,2024-12-01 20:04:34.075,-1.27,0.35,0.82,-43.52,127.2,-78.8,5.74,17.16,16.3,-1.2,0.1,-0.12,26.98,-74.89,-15.69,30.53,8.67,24.3
156,2024-12-01 20:04:34.381,-0.38,-0.17,-0.7,130.19,20.14,-9.28,-0.9,16.25,19.7,-1.08,0.38,-0.03,77.58,-77.27,5.68,37.5,8.7,16.65
157,2024-12-01 20:04:34.587,-1.22,-0.39,-2.38,48.52,55.73,56.09,1.61,19.34,19.42,-2.31,0.1,-0.68,50.05,160.77,153.75,34.18,6.1,20.08
158,2024-12-01 20:04:34.798,-0.89,0.15,-0.02,-29.24,-93.99,9.89,9.35,13.9,14.98,-0.11,0.38,-0.78,-212.89,-53.28,55.11,27.38,7.98,26.61
159,2024-12-01 20:04:35.004,-1.44,-0.02,0.15,-131.59,54.14,17.7,11.62,17.15,14.15,-0.31,-0.97,-0.25,172.24,32.1,-39.06,28.54,11.04,27.73
160,2024-12-01 20:04:35.211,-1.07,0.07,-0.5,16.05,92.65,-61.16,0.11,20.19,21.08,-0.67,0.14,-0.1,59.88,-176.39,-2.5,35.69,10.52,22.3
161,2024-12-01 20:04:35.617,-1.07,-0.65,-0.3,-40.41,-72.02,67.14,0.74,16.72,23.54,-1.81,-0.17,-1.7,282.17,103.82,8.61,36.21,6.69,21.4
162,2024-12-01 20:04:35.829,-0.81,0.03,-0.24,3.97,-128.36,28.75,8.48,13.88,19.1,-0.3,-0.21,-0.88,-124.21,22.89,20.2,28.52,5.11,26.43
163,2024-12-01 20:04:36.035,-1.03,-0.16,0.19,-46.75,-19.96,10.07,11.18,13.39,14.53,-3.91,0.89,-0.11,-194.76,-52.37,4.88,28.23,11.17,26.28
164,2024-12-01 20:04:36.241,-1.44,-0.37,-0.45,24.29,106.69,-66.71,4.1,19.68,17.9,-0.76,-0.28,-0.18,43.58,-125.55,-8.12,32.89,10.4,24.79
165,2024-12-01 20:04:36.647,-1.07,-0.4,1.7,75.56,87.89,7.51,2.8,17.75,21.61,-2.11,0.09,-1.67,206.91,177.73,-14.16,35.79,7.06,20.84
166,2024-12-01 20:04:36.756,-1.17,-0.11,-0.58,-12.21,-121.03,22.2,4.42,14.59,18.43,-0.57,-0.29,-0.39,-31.49,131.41,33.02,31.37,4.83,24.76
167,2024-12-01 20:04:37.070,-1.16,0.24,-0.08,-18.25,-62.07,6.84,11.62,13.99,14.92,-1.06,0.28,0.51,-27.83,14.59,0.0,27.76,11.74,26.49
168,2024-12-01 20:04:37.276,-1.68,-0.41,-0.38,19.96,112.3,-50.35,2.95,20.46,18.44,-0.86,-0.11,-0.18,30.4,-117.74,-12.63,31.87,9.72,24.77
169,2024-12-01 20:04:37.683,0.05,-0.51,-0.53,-139.95,-87.71,61.8,2.06,16.99,23.47,-1.46,0.65,1.49,56.88,222.35,-29.05,38.38,7.59,17.43
170,2024-12-01 20:04:37.789,0.08,0.59,-1.54,-40.1,-106.02,-1.3,1.59,15.54,22.66,-0.92,0.01,-0.24,-39.06,178.96,59.33,31.67,3.16,23.39
171,2024-12-01 20:04:37.000,-1.08,-0.13,0.09,-23.5,-80.57,2.01,10.71,11.36,17.22,-2.44,-0.29,3.22,82.64,124.15,6.23,27.2,8.57,27.12
172,2024-12-01 20:04:38.306,-1.49,0.43,-1.42,-118.84,168.09,-88.0,7.01,18.04,16.48,-1.13,0.44,-0.22,-34.97,-98.45,12.02,30.94,8.97,25.79
173,2024-12-01 20:04:38.712,-0.22,-0.1,-0.76,-38.57,4.82,21.61,-0.37,19.53,22.77,-1.49,0.77,1.62,36.19,207.34,-16.24,38.53,7.68,16.65
174,2024-12-01 20:04:38.818,-1.07,1.28,-1.59,-7.2,-78.74,-42.36,2.98,17.69,21.23,-1.26,0.29,-0.42,-5.49,182.92,84.11,34.74,4.71,22.05
175,2024-12-01 20:04:39.132,-0.79,0.04,0.07,-61.04,-93.32,16.85,10.82,14.25,14.45,-1.03,0.19,0.94,-135.86,24.6,-27.22,27.78,9.06,26.75
176,2024-12-01 20:04:39.338,-1.12,0.66,-0.09,-77.27,125.73,-62.3,7.34,18.42,15.31,-1.22,0.29,-0.47,-15.87,-117.49,41.14,28.8,8.51,26.44
177,2024-12-01 20:04:39.644,-0.42,-0.16,-0.7,163.15,-15.62,-11.7,0.34,15.28,22.11,-1.7,-0.07,0.43,52.12,34.42,2.2,38.71,7.96,16.98
178,2024-12-01 20:04:39.850,-1.75,0.14,1.09,149.84,-48.95,70.25,1.1,16.21,23.3,-2.2,0.08,-0.51,28.26,161.8,146.18,34.55,4.13,22.39
179,2024-12-01 20:04:40.061,-0.96,-0.08,-0.09,3.17,-98.75,7.63,11.13,13.31,18.19,-0.42,0.67,-0.45,-95.52,-47.0,52.8,29.06,9.41,26.45
180,2024-12-01 20:04:40.267,-1.46,-0.13,0.6,-121.77,101.14,7.45,11.58,15.41,14.12,-0.59,-0.99,-0.93,66.22,-52.73,28.08,28.96,9.7,26.2
181,2024-12-01 20:04:40.673,-0.73,0.07,-0.52,152.04,-20.57,-6.71,0.48,15.11,22.71,-1.16,0.61,-0.11,87.83,-71.66,2.01,39.44,8.06,16.71
182,2024-12-01 20:04:40.879,-1.79,-0.33,1.71,58.72,-31.56,61.83,1.21,18.81,22.89,-1.38,-0.34,-1.8,247.62,151.25,22.83,35.53,5.03,20.74
183,2024-12-01 20:04:41.090,-0.9,0.15,-0.11,14.16,-116.88,4.46,10.44,13.45,19.26,-0.34,-0.13,-0.99,-164.92,-34.85,36.74,27.29,5.91,26.03
184,2024-12-01 20:04:41.296,-1.37,0.35,-0.24,-72.45,-4.52,6.23,11.38,15.64,16.31,-1.92,0.88,-0.06,-239.5,-7.26,-13.18,27.19,9.72,27.82
185,2024-12-01 20:04:41.602,-0.99,0.09,-0.44,-22.4,96.31,-56.09,2.1,20.3,19.98,-0.94,-0.35,-0.63,20.08,-144.35,-9.89,37.21,9.24,20.45
186,2024-12-01 20:04:41.911,-2.1,0.52,2.9,-61.4,-6.96,15.01,2.1,17.5,23.73,-1.57,0.33,-0.38,95.21,230.1,-30.88,37.29,6.82,20.06
187,2024-12-01 20:04:42.028,-1.07,-0.09,-0.23,-9.46,-120.3,40.22,8.69,14.37,20.83,-0.52,-0.04,-0.91,-67.5,43.58,26.49,28.44,3.27,26.71
188,2024-12-01 20:04:42.338,-1.2,-0.05,0.04,-42.18,-8.67,8.18,13.51,13.07,15.59,-1.19,0.73,2.01,314.82,-64.64,54.99,26.97,11.74,27.5
189,2024-12-01 20:04:42.548,-1.37,-0.27,-0.29,-7.32,94.24,-63.72,2.19,18.79,21.66,-0.78,-0.07,-0.19,24.05,-124.51,-6.96,34.99,8.14,21.67
190,2024-12-01 20:04:42.958,-1.34,0.12,2.02,-82.03,52.49,42.11,-0.37,18.24,22.78,-2.01,0.01,-1.45,211.98,206.79,-26.86,35.96,4.91,21.92
191,2024-12-01 20:04:43.075,-1.04,-0.4,-0.11,-31.31,-116.94,30.2,6.02,14.4,19.17,-0.66,-0.3,-0.72,-30.21,88.01,39.43,28.3,2.7,25.85
192,2024-12-01 20:04:43.385,-1.25,-0.15,0.21,-32.9,-42.24,-3.23,10.79,11.69,16.33,-1.33,0.2,1.05,-40.95,22.64,-7.93,25.01,7.57,25.84
193,2024-12-01 20:04:43.595,-2.01,0.37,-1.43,-27.95,138.79,-91.3,5.64,16.26,16.77,-1.1,-0.07,-0.16,-37.17,-88.32,-0.31,28.93,7.71,24.26
194,2024-12-01 20:04:43.804,-0.15,-0.24,-0.66,114.32,-7.87,-10.38,1.12,13.34,20.19,-0.93,0.16,0.23,52.98,-77.76,10.19,36.36,8.79,17.03
195,2024-12-01 20:04:44.122,-1.2,-1.4,0.08,-94.42,-68.3,4.39,3.14,15.8,18.77,-1.63,-0.01,-0.51,-12.33,173.1,106.26,32.89,4.41,20.84
196,2024-12-01 20:04:44.332,-0.92,0.05,-0.11,5.43,-93.81,-6.84,8.58,11.51,15.34,-0.71,0.42,0.03,-3.23,-32.47,26.18,27.06,8.17,24.63
197,2024-12-01 20:04:44.542,-1.49,0.13,0.71,-129.21,71.53,1.83,9.84,13.31,12.35,-0.78,-0.45,-0.57,18.74,-83.19,32.04,26.82,8.78,24.78
198,2024-12-01 20:04:45.052,-0.66,-0.08,-0.5,53.22,42.3,-38.57,-0.39,19.27,17.91,-1.62,-0.13,0.44,64.88,59.08,11.54,36.66,8.95,15.67
199,2024-12-01 20:04:45.170,-2.06,-0.47,1.66,123.29,-55.97,80.81,-0.51,17.69,21.44,-1.74,-0.09,-1.68,255.07,154.17,73.43,34.36,8.03,19.47
200,2024-12-01 20:04:45.379,-0.94,-0.11,-0.04,5.55,-80.02,4.94,7.52,13.55,16.6,-0.37,0.37,-0.48,-88.99,-65.06,40.34,26.2,7.97,24.87
201,2024-12-01 20:04:45.690,-1.63,-0.02,0.77,-122.25,220.03,17.2,7.9,17.22,15.73,-0.96,0.61,-0.5,-55.11,-100.89,-0.67,28.39,8.4,24.85
202,2024-12-01 20:04:45.900,-0.7,-0.09,-0.48,45.72,58.53,-51.88,-0.4,20.01,19.97,-1.1,-0.31,-0.05,9.58,-87.28,-1.28,34.91,8.94,19.23
203,2024-12-01 20:04:46.224,-1.03,1.59,-1.73,94.3,-73.36,76.72,0.49,19.04,22.72,-2.14,0.11,-0.6,-0.67,156.86,100.1,32.41,4.35,21.86
204,2024-12-01 20:04:46.434,-0.87,0.23,-0.18,6.23,-102.11,15.2,8.68,14.9,18.42,-0.29,0.39,-0.54,-114.32,-60.12,47.18,27.01,8.22,26.12
205,2024-12-01 20:04:46.644,-1.04,-0.12,0.19,-24.17,-15.2,12.94,10.69,13.51,14.77,-0.87,0.39,-0.98,392.21,-105.47,8.3,26.99,11.32,24.76
206,2024-12-01 20:04:46.955,-1.32,-0.4,-0.25,-20.51,116.46,-55.7,1.43,20.46,17.29,-1.01,-0.08,-0.1,22.83,-101.99,-7.69,33.11,10.21,22.89
207,2024-12-01 20:04:47.165,-0.89,-0.11,0.09,-146.18,69.95,-42.2,-0.06,17.65,25.46,-1.51,-0.13,0.38,63.84,28.63,0.61,37.63,9.17,16.37
208,2024-12-01 20:04:47.389,-0.96,0.08,-0.67,-11.9,-104.61,15.6,1.6,18.07,20.59,-0.85,-0.16,-0.16,-43.33,159.67,53.59,28.11,5.36,25.09
209,2024-12-01 20:04:47.700,-0.99,0.0,-0.25,-27.71,-50.29,11.66,10.11,14.38,15.39,-0.86,-0.38,-1.79,266.78,-71.35,-41.02,25.29,13.23,25.73
210,2024-12-01 20:04:47.910,-1.87,-0.02,-0.98,113.1,119.45,-38.2,1.59,20.53,18.35,-0.99,-0.02,-0.25,23.74,-106.69,-0.55,29.7,11.68,26.73
211,2024-12-01 20:04:48.121,-0.09,-0.34,-0.83,105.1,-54.5,-23.9,-1.05,19.07,21.39,-1.08,0.52,-0.06,75.87,-51.76,-10.68,37.46,10.39,18.25
212,2024-12-01 20:04:48.342,-0.83,-1.2,-0.65,-51.7,-101.38,44.8,1.68,19.15,19.51,-1.83,0.25,-0.55,39.31,152.28,102.23,31.52,7.31,22.63
213,2024-12-01 20:04:48.753,-0.84,0.01,0.04,-61.28,-87.89,14.59,8.74,16.36,15.86,-1.25,0.21,1.18,-169.01,-15.93,4.21,25.39,10.84,25.22
214,2024-12-01 20:04:48.861,-1.48,0.27,1.02,-86.43,232.24,17.03,6.58,18.88,14.38,-0.89,-0.11,-0.3,14.77,-55.66,3.91,27.81,11.4,23.12
215,2024-12-01 20:04:49.168,-0.62,-0.07,-0.58,61.4,38.7,-32.23,-0.9,20.56,19.2,-1.43,-0.03,0.01,-13.0,-60.73,11.11,34.92,10.86,18.32
216,2024-12-01 20:04:49.383,-0.72,-0.02,-0.13,-92.04,-93.99,21.85,-1.06,19.07,20.74,-1.53,0.57,1.18,28.14,235.17,-21.61,35.61,9.66,16.67
217,2024-12-01 20:04:49.590,-0.92,0.23,-0.13,26.37,-107.54,10.74,7.73,14.97,18.44,-0.31,0.03,-0.87,-119.75,-3.42,12.82,25.09,6.96,25.74
218,2024-12-01 20:04:49.896,-1.27,-0.19,-0.09,-53.65,11.54,5.68,8.45,15.37,15.15,-1.06,-0.49,-0.99,-7.02,-24.78,28.93,26.11,10.58,24.84
219,2024-12-01 20:04:50.102,-0.88,0.18,-0.51,4.88,83.92,-56.95,-1.49,21.72,17.47,-0.84,-0.04,-0.31,29.85,-114.62,-15.56,32.41,10.74,21.08
220,2024-12-01 20:04:50.417,-0.85,0.0,0.76,0.55,-20.32,6.04,-1.33,19.23,23.85,-1.29,0.77,1.25,1.77,247.13,-31.07,36.35,9.8,18.36
221,2024-12-01 20:04:50.624,-0.96,-0.02,-0.25,1.53,-112.98,47.61,4.88,17.54,18.95,-0.7,-0.18,-0.46,-16.17,102.84,31.98,27.65,7.7,25.12
222,2024-12-01 20:04:50.930,-1.11,0.16,0.12,-50.23,-60.97,12.39,10.62,16.31,13.48,-0.44,-0.84,-1.19,-85.51,-45.59,10.38,25.74,14.28,25.57
223,2024-12-01 20:04:51.136,-1.58,-0.43,-0.14,110.41,98.27,-35.71,5.14,21.19,18.7,-0.95,-0.29,-0.29,18.31,-105.65,-23.86,29.88,11.44,23.68
224,2024-12-01 20:04:51.551,-2.14,0.31,0.05,227.29,3.17,93.2,3.74,18.14,22.25,-2.52,0.02,-0.61,87.52,166.75,135.74,34.59,6.68,20.2
225,2024-12-01 20:04:51.657,-1.2,0.07,-0.23,3.23,-95.52,31.68,6.52,15.73,18.18,-0.56,-0.22,-0.64,0.92,105.16,26.67,27.39,4.27,24.26
226,2024-12-01 20:04:51.964,-1.1,-0.01,0.35,-46.26,-64.21,9.77,11.72,14.07,14.95,-0.75,0.01,0.09,-68.48,22.22,-22.77,25.74,12.13,26.31
227,2024-12-01 20:04:52.170,-1.42,-0.52,-0.06,-23.86,100.34,-59.2,1.7,19.81,18.8,-0.89,-0.2,-0.2,37.41,-132.57,12.21,32.68,8.67,24.34
228,2024-12-01 20:04:52.585,-0.14,-0.36,-0.66,5.37,0.49,-3.48,-0.35,16.89,24.52,-1.55,0.3,1.74,72.63,105.35,-1.59,38.5,6.41,17.16
229,2024-12-01 20:04:52.691,-0.69,0.21,-0.41,-1.59,-93.02,-0.61,4.09,15.61,21.97,-1.23,0.02,-0.33,-59.94,158.45,38.27,33.81,3.45,22.95
230,2024-12-01 20:04:52.997,-1.09,0.08,-0.04,-11.23,-53.1,-8.91,13.61,14.07,14.88,-0.66,0.15,0.16,-69.76,-55.66,-21.12,27.83,10.53,27.15
231,2024-12-01 20:04:53.203,-1.5,0.78,-1.61,-76.48,151.06,-87.1,8.29,18.42,17.37,-1.06,0.08,-0.27,11.17,-89.6,1.53,30.91,7.19,25.82
232,2024-12-01 20:04:53.518,-0.13,-0.49,-0.86,46.33,-72.27,-6.71,0.77,16.31,21.95,-1.6,-0.08,-0.24,26.67,1.16,0.61,38.93,6.23,15.5
233,2024-12-01 20:04:53.728,-1.87,-0.94,-0.19,26.37,-36.8,-26.79,2.25,16.54,22.08,-1.25,0.2,-0.67,0.12,183.9,108.58,35.84,3.44,20.85
234,2024-12-01 20:04:54.037,-0.75,-0.22,-0.16,25.94,-126.16,-3.85,10.96,11.44,14.33,-1.37,0.1,1.98,42.3,10.25,39.55,27.69,5.37,26.27
235,2024-12-01 20:04:54.245,-1.61,0.14,1.36,-170.29,220.76,52.1,9.58,13.87,15.98,-0.79,-0.76,-0.71,61.28,-34.42,14.28,28.85,6.37,26.5
236,2024-12-01 20:04:54.661,-0.66,-0.15,-0.51,63.6,18.92,-14.16,1.21,15.78,22.91,-1.39,0.34,-0.04,112.3,177.31,-40.65,37.74,5.63,16.27
237,2024-12-01 20:04:54.867,-0.41,0.03,-0.36,-28.56,-95.46,-1.89,3.78,13.64,20.48,-0.73,-0.07,-0.22,-46.81,186.71,64.21,30.25,2.89,23.86
238,2024-12-01 20:04:55.073,-0.94,0.08,-0.19,-10.74,-73.06,-0.61,12.49,11.72,15.43,-0.89,0.39,0.48,-78.06,0.92,-48.58,26.17,9.92,26.11
239,2024-12-01 20:04:55.379,-2.06,0.72,-1.76,65.55,139.4,-69.64,6.21,17.87,17.93,-0.9,-0.13,-0.25,14.1,-103.52,2.08,31.96,9.0,25.42
240,2024-12-01 20:04:55.794,-0.61,0.69,-0.29,97.66,6.65,21.97,1.12,16.0,26.49,-1.82,0.08,-1.57,250.67,134.52,4.39,35.33,6.1,21.92
241,2024-12-01 20:04:55.901,-1.22,-0.02,-0.42,-12.02,-105.1,25.1,4.37,16.03,21.09,-0.66,-0.26,-0.48,-9.52,108.95,33.75,27.91,3.88,26.09
242,2024-12-01 20:04:56.208,-1.12,0.06,-0.15,-7.08,-73.55,-6.23,12.34,13.93,16.91,-1.07,0.15,0.5,-15.62,4.88,10.19,25.68,12.02,26.95
243,2024-12-01 20:04:56.414,-1.89,0.29,-1.31,57.8,150.82,-68.42,5.04,20.21,19.07,-0.92,-0.03,-0.25,12.08,-106.87,-15.81,31.57,10.21,24.91
244,2024-12-01 20:04:56.829,-0.07,-0.32,-0.75,-67.02,-40.65,-21.7,0.5,17.64,24.99,-1.52,0.59,1.19,53.59,247.31,-21.12,37.72,8.74,17.85
245,2024-12-01 20:04:56.936,-1.08,0.15,-1.01,-7.57,-59.75,-13.12,1.34,17.75,23.69,-1.38,0.24,-0.49,14.28,189.7,89.42,34.24,5.05,22.53
246,2024-12-01 20:04:57.242,-0.8,-0.12,0.04,-3.48,-83.92,11.23,11.72,14.06,16.53,-0.95,0.29,0.39,-81.54,4.03,-8.06,26.09,10.8,27.1
247,2024-12-01 20:04:57.448,-1.41,0.09,1.31,-109.07,125.31,0.55,8.83,17.36,16.61,-1.24,0.18,-0.35,-14.4,-74.46,-0.43,28.03,8.19,26.16
248,2024-12-01 20:04:57.763,-0.32,-0.26,-0.69,78.98,31.68,-6.65,-0.34,17.46,23.84,-1.5,-0.16,0.1,65.98,7.81,-1.22,39.21,7.8,16.74
249,2024-12-01 20:04:57.969,-3.19,-0.42,1.41,30.94,-51.76,-2.5,0.87,16.16,23.58,-2.22,0.09,-0.54,23.56,154.85,129.39,35.67,5.57,21.0
250,2024-12-01 20:04:58.175,-0.93,-0.07,-0.07,-6.65,-96.44,7.57,10.57,13.7,18.79,-0.13,0.43,-0.69,-113.71,-73.61,35.52,26.66,7.82,26.32
251,2024-12-01 20:04:58.481,-1.4,-0.07,0.35,-120.61,50.23,6.1,10.21,16.02,15.84,0.49,-0.73,-0.49,70.98,-55.97,13.55,28.47,8.57,26.46
252,2024-12-01 20:04:58.697,-0.85,-0.07,-0.49,34.97,55.91,-49.38,-0.55,19.73,21.97,-0.99,-0.43,-0.33,6.65,-141.85,-15.75,35.35,8.85,21.67
253,2024-12-01 20:04:59.003,-0.81,-0.18,0.29,-36.19,63.96,14.77,0.94,17.0,23.13,-2.01,-0.03,-1.58,215.33,169.25,-12.63,35.91,6.98,20.5
254,2024-12-01 20:04:59.209,-0.78,0.17,-0.17,-7.57,-110.9,24.66,7.81,13.6,19.53,-0.55,-0.17,-0.88,-96.74,53.96,30.7,26.14,3.92,27.2
255,2024-12-01 20:04:59.415,-1.27,-0.26,0.0,-27.04,-14.59,16.72,10.64,13.62,15.17,-0.31,0.32,-0.34,3.66,13.55,24.11,25.48,8.47,25.82
256,2024-12-01 20:04:59.622,-1.27,-0.04,-0.35,7.93,98.75,-50.54,4.19,17.44,19.3,-0.92,-0.15,-0.19,52.37,-128.85,7.14,31.09,8.73,23.91
257,2024-12-01 20:05:00.038,-2.59,0.63,2.26,-156.49,-91.0,25.4,0.9,15.62,23.0,-1.31,0.52,-0.37,85.27,201.9,-46.02,36.67,5.57,17.69
258,2024-12-01 20:05:00.145,-0.76,0.0,-0.44,-30.58,-91.06,5.8,2.05,15.22,22.0,-0.92,-0.08,-0.16,-88.13,173.77,56.58,30.03,3.0,23.14
259,2024-12-01 20:05:00.452,-1.11,0.15,-0.14,-11.72,-68.24,-3.66,10.46,11.91,15.93,-1.31,0.08,0.6,-10.01,1.4,3.3,25.83,7.78,25.79
260,2024-12-01 20:05:00.658,-1.04,0.36,0.6,-25.76,116.94,-26.1,5.86,15.37,17.93,-1.08,-0.02,-0.17,42.79,-51.94,10.07,27.27,6.24,23.46
261,2024-12-01 20:05:01.072,-0.5,-0.24,-0.55,84.41,33.08,-22.52,1.45,14.94,23.63,-1.54,-0.01,0.85,66.89,24.84,-5.68,34.39,4.65,18.98
262,2024-12-01 20:05:01.178,-0.35,-0.04,-1.71,102.6,92.04,30.88,2.33,14.04,21.0,-1.49,-0.29,-0.46,46.81,100.4,18.19,33.04,3.65,20.21
263,2024-12-01 20:05:01.385,-0.92,-0.09,0.05,-2.99,-107.36,27.65,7.52,11.13,20.26,-0.51,-0.03,0.11,-22.4,-25.57,40.95,28.53,4.24,24.43
264,2024-12-01 20:05:01.691,-1.3,0.01,1.7,-76.29,110.35,14.16,8.42,12.94,17.6,-0.86,-0.65,-1.0,89.11,3.54,54.38,26.99,7.37,24.52
265,2024-12-01 20:05:01.905,-0.86,0.19,-0.35,-61.4,78.25,-72.02,0.88,17.02,20.94,-0.89,-0.16,-0.15,13.43,-83.98,-5.0,30.6,6.93,21.77
266,2024-12-01 20:05:02.312,-1.18,0.24,0.38,-83.37,-52.92,23.32,3.09,14.09,23.27,-1.93,-0.49,-0.67,48.16,113.04,75.38,32.53,4.86,21.17
267,2024-12-01 20:05:02.518,-1.06,0.07,-0.3,-7.26,-107.73,24.35,7.98,14.21,18.81,-0.85,-0.2,-0.48,-36.62,58.72,54.5,28.54,6.54,24.04
268,2024-12-01 20:05:02.724,-1.12,-0.01,-0.11,-48.22,-46.75,6.29,10.5,14.93,14.48,-0.98,0.1,0.29,-77.88,-38.33,-2.69,26.53,11.61,23.95
269,2024-12-01 20:05:02.939,-1.59,-0.06,-0.49,128.17,120.42,-27.5,4.86,19.79,18.6,-1.04,-0.15,-0.33,-11.23,-90.21,-25.76,29.85,11.18,24.24
270,2024-12-01 20:05:03.346,-0.15,-0.45,-0.62,2.99,10.38,5.92,1.34,17.85,22.35,-1.68,0.4,-0.29,130.68,208.44,-37.66,35.99,8.91,18.93
271,2024-12-01 20:05:03.453,-0.8,0.52,-0.47,13.55,-101.81,21.85,2.17,18.23,20.73,-0.95,0.15,-0.21,-36.25,184.69,62.38,26.97,7.35,25.92
272,2024-12-01 20:05:03.759,-1.07,-0.07,-0.05,-34.79,-85.69,0.73,9.62,15.84,16.54,-1.12,1.16,1.76,-141.11,42.54,36.5,23.35,15.22,25.44
273,2024-12-01 20:05:03.974,-1.78,0.79,-1.68,-15.99,182.62,-73.5,3.47,23.0,15.2,-1.06,0.07,-0.2,3.11,-91.13,-2.69,28.14,13.66,25.24
274,2024-12-01 20:05:04.385,-0.12,-0.28,-0.66,-8.42,-38.33,-14.71,-2.06,18.87,24.23,-1.51,0.36,1.75,81.36,117.37,-2.5,35.89,10.84,18.55
275,2024-12-01 20:05:04.491,-0.4,-0.37,-0.64,-39.12,-71.11,-25.2,0.16,17.52,21.51,-1.23,-0.16,-0.31,-65.25,169.13,53.04,31.46,6.67,21.86
276,2024-12-01 20:05:04.798,-0.79,-0.05,0.04,-20.87,-92.35,14.4,9.74,13.94,17.87,-2.23,-0.1,2.4,104.25,143.13,28.2,24.54,9.7,26.31
277,2024-12-01 20:05:05.012,-1.5,0.08,1.89,-110.66,120.42,-0.7,7.12,17.1,17.86,-1.22,0.25,-0.35,16.48,-112.92,27.1,26.76,8.81,25.63
278,2024-12-01 20:05:05.519,-0.36,-0.19,-0.76,50.6,87.04,37.9,2.58,13.61,21.02,-2.28,0.09,-1.75,175.54,228.03,-31.25,35.0,5.91,18.43
279,2024-12-01 20:05:05.625,-0.58,-0.17,-0.63,-75.2,-129.64,-22.0,3.22,13.24,18.93,-0.93,-0.02,-0.38,-32.84,192.87,73.12,30.31,3.96,21.94
280,2024-12-01 20:05:05.941,-0.9,0.04,-0.23,-45.1,-57.37,13.61,11.56,10.63,13.88,-0.74,1.08,0.2,113.22,-5.55,41.14,26.07,8.74,23.62
281,2024-12-01 20:05:06.147,-2.15,-0.36,-0.97,60.97,122.5,-58.11,4.02,17.91,17.13,-1.01,-0.08,-0.11,8.0,-117.92,-23.32,30.9,8.79,22.08
