Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,azimuth_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R,azimuth_R
2024-11-10 20:54:46,-0.23,0.23,-0.56,45.59,21.73,-56.40,39.92,-15.75,21.35,339,-1.80,-0.09,0.67,50.23,100.83,9.95,29.99,13.94,15.76,24
2024-11-10 20:54:47,-0.54,-0.14,0.03,2.69,-100.40,10.86,41.98,-18.35,17.88,337,-0.65,0.04,-0.08,-38.70,-97.90,-32.04,22.90,14.29,20.87,31
2024-11-10 20:54:48,-1.55,0.14,0.01,-33.39,-113.95,18.1,48.36,-18.99,23.85,339,-3.62,1.31,3.40,-22.64,128.72,5.74,18.53,14.18,23.25,37
2024-11-10 20:54:49,-1.20,0.14,-0.84,198.79,195.92,-23.8,47.74,-22.08,18.33,336,-1.36,0.40,-0.22,193.18,138.67,10.80,24.38,15.93,20.30,33
2024-11-10 20:54:50,-1.33,-0.23,0.43,-60.73,0.92,46.33,45.01,-28.58,5.62,328,-0.76,-0.07,-0.07,16.30,-102.17,-9.09,26.87,14.76,20.01,28
2024-11-10 20:54:51,-4.00,-0.27,4.00,-279.91,93.32,-59.2,43.09,-15.75,19.58,335,-0.67,0.67,-0.16,-101.81,-27.65,20.39,17.92,15.91,22.74,41
2024-11-10 20:54:52,-0.15,0.07,-0.57,74.16,7.81,-35.52,42.20,-13.21,18.36,343,-1.59,0.30,-0.02,-46.63,134.77,-103.82,28.03,13.51,18.23,25
2024-11-10 20:54:53,-0.70,0.02,0.06,22.58,-107.18,19.84,48.94,-26.68,21.94,332,-0.65,-0.05,-0.36,70.25,-89.05,3.85,26.92,15.06,20.04,29
2024-11-10 20:54:54,-1.38,0.08,0.10,-108.64,-106.87,-26,47.72,-19.01,23.40,339,-1.12,0.70,-0.38,165.28,-25.57,-22.64,18.77,14.49,22.71,37
2024-11-10 20:54:55,-1.24,-0.46,-2.04,119.14,-94.67,76.84,45.03,-19.51,17.63,337,-0.93,0.11,-0.13,110.41,99.98,46.39,21.63,15.12,22.19,34
2024-11-10 20:54:56,-1.36,-0.12,-0.41,-39.12,-5.74,54.87,53.34,-21.83,10.91,338,-0.50,0.17,-0.63,130.31,-98.02,-1.16,26.56,14.83,19.89,29
2024-11-10 20:54:57,-0.66,-0.03,-0.04,11.35,-127.20,21.48,49.84,-20.58,18.25,338,-0.93,0.17,-0.56,165.41,-28.75,27.28,16.52,14.12,22.57,40
2024-11-10 20:54:58,-0.01,-0.03,-0.68,84.11,4.94,-25.39,46.88,-14.10,19.26,344,-1.68,0.10,0.12,6.23,1.10,-7.51,30.77,15.58,15.01,26
2024-11-10 20:54:59,-0.75,0.19,-0.09,0.67,-104.92,14.71,49.61,-18.57,17.52,340,-0.20,-0.57,-0.75,-24.29,-82.64,64.33,19.75,16.43,22.60,39
2024-11-10 20:55:00,-0.79,0.73,-0.82,-52.25,-74.46,18.43,51.76,-21.01,21.12,338,-0.19,0.11,-0.62,-33.51,43.88,71.41,20.15,12.77,23.36,32
2024-11-10 20:55:01,-1.82,0.82,-1.64,-98.08,249.94,71.96,49.79,-30.08,8.37,329,-1.46,-0.00,-0.61,35.95,-21.00,-24.41,30.16,16.46,15.64,28
2024-11-10 20:55:02,-0.85,-0.22,-0.35,-20.57,-28.63,90.21,53.98,-23.99,10.21,337,-0.29,-0.65,0.28,-154.30,-85.39,23.86,20.21,16.64,23.94,39
2024-11-10 20:55:03,-0.49,0.08,-0.47,121.40,-37.29,-2.14,48.12,-14.15,22.08,344,-0.81,-0.01,-0.15,76.29,101.50,54.14,21.13,14.32,23.62,34
2024-11-10 20:55:04,-0.97,-0.13,0.11,-26.61,47.36,-121.8,48.27,-15.27,22.51,343,-1.56,0.01,0.16,-8.36,-103.39,-6.65,28.85,15.00,18.65,27
2024-11-10 20:55:05,-0.81,0.15,0.01,-57.56,-119.20,62.6,48.67,-20.12,25.06,338,-2.60,0.99,1.71,356.81,-29.11,-1.16,18.08,12.66,22.57,34
2024-11-10 20:55:06,-1.43,-0.54,0.30,182.50,-18.49,34.85,49.89,-24.29,18.63,335,-0.84,-0.03,-0.17,112.43,88.07,77.88,21.78,13.37,21.14,31
2024-11-10 20:55:07,-1.58,-0.01,0.53,-59.51,8.73,59.57,53.87,-26.75,8.25,334,-0.74,-0.21,0.04,22.46,-96.80,-5.80,25.21,14.58,19.98,30
2024-11-10 20:55:08,-3.99,-0.09,3.87,-229.92,62.38,-61.2,46.89,-18.12,18.79,337,-0.53,0.33,0.84,-123.47,57.50,20.69,17.75,15.43,22.44,41
2024-11-10 20:55:09,-0.14,0.15,-0.55,74.65,-3.05,-84.66,45.76,-14.47,18.96,343,-1.40,0.44,-1.78,-109.44,290.59,-70.37,28.47,15.08,17.83,27
2024-11-10 20:55:10,-0.77,-0.10,-0.01,-22.77,-90.15,6.65,50.01,-17.47,18.58,331,-0.81,-0.05,-0.29,14.28,-96.01,2.20,27.60,16.80,20.10,31
2024-11-10 20:55:11,-0.47,0.59,-1.16,-16.48,-16.54,7.26,51.78,-21.20,23.90,338,-2.05,-0.00,2.10,23.44,-42.11,73.36,19.15,15.14,23.68,38
2024-11-10 20:55:12,-1.59,0.76,-0.18,-41.63,259.89,56.15,49.65,-27.21,8.68,338,-1.11,0.63,-1.24,-108.52,297.79,-78.49,29.77,12.84,17.25,23
2024-11-10 20:55:13,-1.32,0.20,-0.24,-43.58,-36.19,52.00,47.73,-22.67,9.66,335,-0.73,0.39,-0.14,-51.57,-80.26,-37.54,22.23,14.22,21.79,32
2024-11-10 20:55:14,-0.52,0.13,-0.17,102.66,-57.01,-13.3,43.51,-16.10,19.74,340,-0.35,0.09,-0.63,-51.70,46.14,77.94,18.08,12.08,23.77,33
2024-11-10 20:55:15,-0.57,0.02,-0.46,27.59,37.54,-96.25,45.63,-13.35,20.39,344,-1.11,0.19,-0.73,36.56,-19.78,-25.02,30.04,15.71,16.02,27
2024-11-10 20:55:16,-0.72,0.35,-0.08,-28.50,-116.76,60.6,46.33,-17.25,25.00,340,-0.37,-0.35,-1.80,-67.93,-38.02,-64.70,19.45,14.60,22.11,36
2024-11-10 20:55:17,-0.24,0.79,-2.82,650.21,-98.02,42.97,53.45,-19.13,26.00,341,-0.62,-0.28,-0.27,88.75,80.93,58.59,21.29,15.93,21.57,36
2024-11-10 20:55:18,-1.16,-0.31,0.59,-60.42,1.53,66.22,52.89,-28.87,7.62,332,-0.86,-0.19,-0.24,52.37,-97.60,-11.41,25.26,17.87,21.12,35
2024-11-10 20:55:19,-3.00,0.28,1.86,52.37,-92.71,60.91,52.70,-18.99,9.97,341,-0.51,0.61,-0.54,118.04,-41.08,5.68,16.82,19.59,22.09,49
2024-11-10 20:55:20,-0.55,0.08,-0.42,28.38,38.21,-79.10,46.22,-14.31,20.17,343,-1.25,0.53,-0.75,-41.93,254.27,-61.28,29.55,16.13,17.27,28
2024-11-10 20:55:21,-0.87,0.16,-0.08,29.48,146.06,-124.5,48.89,-31.47,10.02,328,-0.78,-0.02,-0.15,58.59,-127.44,3.72,22.07,19.59,23.00,41
2024-11-10 20:55:22,-1.05,1.74,1.31,-552.31,85.69,56.03,52.86,-19.70,25.07,340,-1.32,0.45,0.36,-85.82,-84.84,45.78,15.91,16.80,22.16,46
2024-11-10 20:55:23,-0.22,0.06,-0.70,65.25,-51.82,3.42,42.09,-14.79,18.16,341,-1.83,0.01,0.19,34.24,50.84,1.71,29.60,14.17,16.13,25
2024-11-10 20:55:24,-1.00,0.02,0.16,-10.56,-85.94,25.39,45.39,-18.91,15.05,338,-0.62,0.58,-0.45,-10.68,-63.17,66.96,19.23,16.39,22.13,40
2024-11-10 20:55:25,-0.60,0.29,-0.32,-109.19,-103.70,25.,47.91,-22.77,22.49,335,-0.41,0.12,-0.62,-18.07,54.57,66.16,19.60,10.71,20.83,28
2024-11-10 20:55:26,-1.52,0.73,-0.79,-104.80,222.53,91.3,50.74,-31.67,12.21,329,-1.30,0.12,0.32,6.35,-85.45,0.79,29.14,11.90,15.94,22
2024-11-10 20:55:27,-0.39,0.29,-0.10,64.27,-61.89,6.77,48.40,-23.93,8.81,334,-0.38,-0.18,-1.84,304.87,-133.36,-37.78,19.57,13.53,21.86,34
2024-11-10 20:55:28,-0.17,-0.22,-0.64,85.94,-30.40,-11.84,44.56,-14.89,18.03,342,-1.47,0.27,-1.23,-170.04,215.03,-58.47,26.86,14.32,19.45,28
