Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,azimuth_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R,azimuth_R
2024-11-10 20:48:42,-1.31,-0.15,1.16,-120.85,160.10,33.5,40.70,-15.75,-12.32,339,-0.81,-0.08,-0.16,39.00,-122.56,0.85,20.67,32.23,6.63,57
2024-11-10 20:48:43,-0.43,0.25,0.54,-82.76,3.72,-73.79,36.30,-4.79,-0.45,353,-0.13,0.06,-0.51,-63.48,2.50,61.65,16.38,31.09,15.04,62
2024-11-10 20:48:44,-0.32,0.08,-0.48,87.59,7.51,-21.97,41.00,-0.98,1.11,359,-1.37,0.17,0.05,15.93,-2.93,-7.20,20.31,31.98,7.63,57
2024-11-10 20:48:45,-0.81,0.02,0.04,13.18,-95.64,35.03,35.55,-2.88,8.87,356,-0.58,0.17,-0.62,-16.72,-84.23,33.69,17.07,35.14,13.89,64
2024-11-10 20:48:46,-1.89,1.13,-0.00,435.73,-92.16,106.3,37.55,-0.16,9.56,0,-0.54,-0.11,-0.20,20.45,101.75,11.23,15.59,36.40,15.38,66
2024-11-10 20:48:47,-1.45,0.01,0.20,-24.17,-10.56,34.24,38.95,-8.52,-9.19,348,-0.70,0.07,-0.06,49.26,-62.38,9.16,18.98,37.71,10.12,63
2024-11-10 20:48:48,-1.65,0.26,0.81,0.55,-67.63,24.48,38.90,-0.33,-5.52,0,-0.32,0.06,-0.81,5.13,-35.46,-0.67,15.64,37.77,12.16,67
2024-11-10 20:48:49,-0.70,0.01,-0.43,26.31,50.60,-99.61,45.54,-2.61,0.70,357,-1.72,0.65,-1.63,-174.80,264.89,-62.13,16.46,36.80,11.85,65
2024-11-10 20:48:50,-0.73,0.16,-0.05,50.84,136.72,-70.07,43.66,-18.63,-6.43,337,-0.87,0.05,-0.17,13.49,-111.02,7.93,17.42,37.90,7.17,65
2024-11-10 20:48:51,-4.00,-1.69,3.40,-337.40,223.39,-90.,48.18,-2.91,9.88,357,-1.20,0.12,0.20,-131.41,-83.07,29.11,18.09,36.27,13.42,63
2024-11-10 20:48:52,-1.38,0.08,0.16,-29.54,-78.92,-8.79,45.56,0.02,2.59,0,-1.76,0.03,0.43,39.79,43.52,-0.37,20.51,35.38,5.94,59
2024-11-10 20:48:53,-0.94,-0.20,-0.03,-49.74,-56.58,20.32,43.49,-3.34,-2.60,356,-0.29,-0.20,0.64,-124.15,-66.41,13.73,19.79,34.99,10.36,60
2024-11-10 20:48:54,-0.73,0.11,-0.23,-14.10,77.70,-104.0,47.80,-4.26,2.16,356,-0.60,-0.16,-0.19,56.76,87.28,15.01,20.78,33.69,11.06,58
2024-11-10 20:48:55,-1.64,0.98,-1.88,-59.63,223.57,55.73,44.48,-20.64,-9.38,336,-1.45,-0.03,0.34,6.59,-93.57,-0.79,24.41,31.27,7.76,52
2024-11-10 20:48:56,-0.60,-0.09,-0.69,-136.78,-1.59,55.54,44.06,-2.12,-5.47,358,-1.12,0.09,-0.36,19.71,-117.49,12.02,19.84,35.14,11.82,60
2024-11-10 20:48:57,-0.13,-0.31,-0.77,85.94,-45.65,4.09,43.87,-0.04,1.56,0,-0.51,-0.33,-0.24,99.00,86.55,20.02,18.40,35.07,15.55,62
2024-11-10 20:48:58,-0.62,0.36,-0.35,-38.82,101.32,-89.2,54.93,-6.95,6.93,353,-1.38,-0.05,0.26,-25.94,-92.16,-2.20,22.55,34.81,8.35,57
2024-11-10 20:48:59,-1.35,-0.15,-0.16,-63.96,-88.01,5.37,40.93,-1.22,8.83,359,-4.00,1.20,3.44,363.10,-45.84,-29.36,19.03,33.15,13.94,60
2024-11-10 20:49:00,-0.17,0.04,-0.06,1.28,-78.67,40.10,38.26,-4.20,-0.51,354,-1.23,0.29,-0.26,115.60,141.54,34.12,15.45,34.97,9.84,66
2024-11-10 20:49:01,-1.28,-0.01,0.14,-51.39,-45.41,48.77,40.72,-3.14,-5.24,356,-0.91,-0.18,-0.25,22.09,-97.78,3.05,16.61,33.19,8.98,63
2024-11-10 20:49:02,-0.79,0.04,-0.17,-29.97,-91.92,18.98,34.94,-0.17,3.48,0,-3.99,1.49,2.72,-139.28,147.89,28.38,15.81,36.67,10.94,66
2024-11-10 20:49:03,-0.82,0.07,-0.29,7.63,94.48,-93.32,47.25,-7.03,3.48,352,-0.92,-0.11,-0.21,52.86,100.28,22.77,14.45,37.59,13.17,68
2024-11-10 20:49:04,-1.79,0.07,0.86,-80.63,101.14,37.05,42.93,-13.89,-12.40,343,-0.86,-0.04,-0.05,32.29,-91.25,-3.85,19.76,36.61,8.45,61
2024-11-10 20:49:05,-0.17,-0.05,0.43,-80.26,104.43,-91.0,42.05,-1.23,0.92,358,-0.59,0.34,-0.04,-131.04,-38.64,21.00,15.87,37.07,11.39,66
2024-11-10 20:49:06,-0.28,0.07,-0.54,69.64,20.81,-46.88,43.25,0.05,-0.84,0,-1.70,0.46,-1.40,-149.48,269.65,-67.75,17.94,34.51,8.42,62
2024-11-10 20:49:07,-0.84,0.13,0.11,8.61,-110.05,18.37,37.50,0.38,2.92,343,-0.92,-0.08,-0.18,32.47,-112.92,10.44,21.28,34.33,8.40,58
2024-11-10 20:49:08,0.09,0.74,-2.35,273.86,-104.19,16.6,52.11,-13.32,-0.96,346,-0.16,0.20,-0.42,-99.55,2.87,52.49,18.95,34.74,14.86,61
2024-11-10 20:49:09,-1.45,-0.05,0.46,-51.88,1.83,33.14,44.18,-10.72,-10.14,347,-1.21,-0.08,0.50,18.01,-72.45,12.70,23.14,34.11,6.85,55
2024-11-10 20:49:10,-1.12,-0.12,-0.21,47.42,-62.93,31.07,45.35,-3.09,-4.68,357,-0.93,0.30,0.94,369.20,-143.74,-35.03,21.56,35.36,12.67,58
2024-11-10 20:49:11,-0.66,0.13,-0.42,14.65,52.49,-79.83,47.90,-0.79,3.04,0,-1.62,0.35,-0.79,-131.35,191.53,-54.14,23.11,35.34,10.53,56
2024-11-10 20:49:12,-0.78,0.39,-0.96,-27.95,147.89,-23.5,50.81,-15.91,-1.44,343,-0.84,0.10,-0.13,-10.68,-98.21,-0.31,22.28,35.97,8.11,58
2024-11-10 20:49:13,-0.50,-0.09,-2.06,148.68,-20.39,38.88,44.10,-3.74,0.01,356,-0.40,0.55,-0.52,-94.85,-18.62,43.21,18.57,33.42,14.03,60
2024-11-10 20:49:14,-1.43,0.28,-0.05,30.88,-72.39,12.82,44.30,-1.26,3.43,359,-1.74,-0.13,0.41,44.01,64.15,-1.46,20.79,33.06,8.85,57
2024-11-10 20:49:15,-0.93,0.03,0.12,-33.26,-72.02,16.78,37.51,-0.38,-3.34,0,-1.27,0.52,-0.15,30.46,-144.04,22.46,15.91,35.69,10.06,65
2024-11-10 20:49:16,-0.66,0.02,-0.29,-62.87,-98.27,37.11,41.43,-4.96,2.75,354,-0.31,0.24,-0.55,-20.63,47.12,73.43,14.04,35.39,10.64,68
2024-11-10 20:49:17,-1.52,0.85,-2.19,-63.05,193.24,24.41,39.49,-14.81,-13.76,340,-1.31,0.36,0.30,21.73,-46.14,-11.84,17.38,35.66,6.48,64
