Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,azimuth_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R,azimuth_R
2024-11-10 20:53:10,-1.04,0.24,1.07,-5.43,59.57,-52.92,47.06,-37.44,6.85,322,-0.10,0.22,-0.61,-112.61,-24.48,35.22,26.00,1.99,2.66,4
2024-11-10 20:53:11,0.00,-0.11,-0.68,90.52,-2.26,-7.63,48.75,-34.59,6.34,325,-1.56,0.04,0.25,12.94,22.28,-0.12,23.68,-0.10,-2.34,0
2024-11-10 20:53:12,-0.74,0.13,-0.15,-27.47,-102.78,29.9,44.06,-37.00,1.76,320,-0.40,0.50,-1.02,11.54,-67.93,85.51,24.80,1.05,5.38,2
2024-11-10 20:53:13,-1.23,0.17,-0.05,-121.58,-94.24,-7.6,53.66,-40.94,2.40,323,-0.12,0.08,-0.68,-69.70,19.53,75.56,25.02,2.10,3.43,4
2024-11-10 20:53:14,-1.23,0.90,-2.02,-88.68,232.85,75.74,41.06,-44.03,-1.17,314,-1.45,0.08,-0.57,33.94,-18.74,-21.79,23.06,1.27,-0.34,3
2024-11-10 20:53:15,-1.16,0.13,-0.29,-115.97,-22.34,79.7,49.44,-37.66,-2.45,323,-0.81,-0.71,-0.65,-38.57,-49.68,16.30,23.77,1.34,5.20,3
2024-11-10 20:53:16,-0.02,0.09,-0.63,60.24,-12.02,-32.23,47.90,-37.60,10.21,322,-1.86,0.16,-0.21,144.47,125.31,0.37,26.26,-1.06,3.39,358
2024-11-10 20:53:17,-0.74,0.22,0.03,60.91,-116.82,-7.81,42.96,-49.06,7.80,312,-0.43,-0.13,-0.14,130.55,-106.93,1.46,20.69,-3.10,1.48,352
2024-11-10 20:53:18,-1.29,0.39,-0.17,-74.71,-102.97,-21.,50.62,-39.26,4.06,323,-0.07,0.91,-1.02,78.67,-68.91,3.23,22.72,-0.63,4.47,359
2024-11-10 20:53:19,-0.37,-0.07,-2.52,126.28,-150.02,55.2,53.11,-35.99,2.44,326,-0.98,0.20,-0.22,89.42,104.98,46.94,26.33,3.10,1.14,6
2024-11-10 20:53:20,-1.54,0.12,-0.17,-30.94,-17.03,37.84,42.71,-38.92,-3.58,318,-0.84,0.06,-0.33,54.44,-88.07,-8.12,24.41,1.04,1.45,2
2024-11-10 20:53:21,-1.03,-0.10,-0.08,-2.87,-86.24,27.47,48.71,-37.34,-0.52,323,-0.43,-0.22,-1.90,79.04,-67.26,-75.56,24.26,-1.38,5.19,357
2024-11-10 20:53:22,-0.22,0.12,-0.53,53.71,39.25,-46.39,43.15,-46.22,8.98,314,-0.45,-0.28,-0.30,125.43,58.04,63.90,26.39,3.53,2.58,7
2024-11-10 20:53:23,-2.03,-0.12,-0.23,26.18,92.41,-131.59,52.72,-45.65,11.30,320,-1.35,0.18,-0.04,-46.94,-94.60,-19.59,22.83,-0.28,-0.22,0
2024-11-10 20:53:24,-0.23,0.62,-0.94,44.43,-14.53,59.63,58.42,-36.33,4.24,329,-2.62,0.73,1.61,397.64,-2.01,59.27,25.68,3.09,3.02,6
2024-11-10 20:53:25,-0.42,0.18,-0.02,21.24,-94.06,20.69,50.77,-31.35,3.00,329,-1.23,0.43,-0.28,201.05,135.07,38.94,27.00,7.34,0.15,15
2024-11-10 20:53:26,-1.04,0.00,-0.36,-60.12,-46.20,71.78,40.87,-38.82,-10.88,317,-0.82,-0.14,-0.48,97.84,-118.65,10.38,24.67,8.15,0.20,18
2024-11-10 20:53:27,-0.93,-0.22,-0.16,-54.26,-89.78,24.29,48.65,-24.16,-5.69,334,-2.52,1.19,1.84,582.09,-54.57,20.57,25.98,12.61,8.95,25
2024-11-10 20:53:28,-0.30,0.12,-0.54,29.48,43.03,-85.51,52.01,-22.85,7.68,337,-1.17,0.51,-0.21,208.07,132.45,21.36,26.70,13.27,7.14,26
2024-11-10 20:53:29,-2.10,-0.63,-0.36,8.42,110.53,-122.31,47.22,-40.12,8.98,320,-0.81,0.23,-0.27,37.54,-93.38,-4.64,25.67,8.37,6.68,18
2024-11-10 20:53:30,-0.68,0.73,0.57,-14.71,-95.21,-29.4,54.39,-36.24,8.52,327,-0.28,0.56,-1.71,99.98,-15.69,-23.07,21.17,6.24,10.83,16
2024-11-10 20:53:31,-0.12,0.08,0.39,20.32,-115.23,20.51,46.62,-32.80,8.47,325,-0.78,0.06,-0.24,152.16,81.42,54.93,24.34,6.51,7.76,14
2024-11-10 20:53:32,-1.16,-0.18,0.05,-87.46,-68.91,37.90,45.52,-36.78,-0.76,322,-1.10,0.23,-0.11,-18.07,-81.67,-11.90,22.71,3.36,3.76,8
2024-11-10 20:53:33,-0.89,0.09,-0.10,-26.37,-122.44,20.0,45.46,-33.69,2.64,324,-0.32,0.18,-0.79,74.34,-59.57,8.18,24.12,2.73,7.47,6
2024-11-10 20:53:34,-0.58,0.12,-0.30,-77.51,80.63,-76.48,50.43,-34.08,11.23,326,-1.23,0.41,-0.29,192.63,148.32,23.74,26.37,4.37,6.18,9
2024-11-10 20:53:35,-1.24,0.86,-1.51,-29.48,202.09,-1.46,37.07,-48.54,4.70,308,-0.77,-0.03,-0.04,31.13,-123.84,4.58,24.04,1.38,4.27,3
2024-11-10 20:53:36,-0.66,0.54,-1.82,32.04,8.18,4.82,51.09,-34.48,3.06,326,-2.32,0.15,2.59,44.68,2.50,56.46,27.66,2.89,6.77,5
2024-11-10 20:53:37,-0.87,0.37,0.29,65.61,-30.70,-1.77,52.32,-31.79,6.24,329,-1.12,0.61,0.09,8.06,224.55,-16.66,27.99,3.75,-0.29,7
2024-11-10 20:53:38,-0.99,-0.11,0.10,-39.37,-95.95,19.17,49.90,-37.44,2.60,324,-0.82,0.03,-0.20,-43.21,-127.14,-45.35,26.14,0.87,7.08,1
2024-11-10 20:53:39,-0.82,0.16,-0.05,-61.28,-130.07,54.6,49.08,-36.43,8.86,324,-1.08,0.43,0.11,-76.23,-85.33,37.66,24.51,1.32,7.14,3
2024-11-10 20:53:40,-1.59,-0.60,0.12,165.10,193.73,-58.8,39.37,-50.17,2.73,326,-1.35,0.18,-0.34,257.63,129.09,-16.54,27.09,2.75,3.98,5
2024-11-10 20:53:41,-1.41,-0.39,0.80,-100.71,11.54,45.04,42.69,-48.75,-5.00,312,-0.79,0.00,-0.04,25.57,-104.68,-5.86,24.02,1.26,1.73,2
2024-11-10 20:53:42,-4.00,-0.34,3.90,-295.41,161.56,-51.,48.82,-32.57,2.48,321,-0.10,-0.07,1.04,-177.86,44.37,46.45,25.48,1.23,6.09,2
2024-11-10 20:53:43,0.04,-0.10,-0.76,113.59,7.08,-16.17,48.50,-28.89,5.93,330,-1.51,0.26,-1.39,-117.49,184.14,-63.84,27.97,4.10,2.64,8
2024-11-10 20:53:44,-0.60,0.15,0.13,48.95,-123.35,8.97,40.56,-43.43,5.31,314,-0.66,-0.00,-0.17,62.62,-126.40,1.04,25.32,2.04,2.49,4
2024-11-10 20:53:45,-1.25,0.67,-0.42,-28.81,-101.14,-33.,52.21,-38.27,6.42,324,-2.02,0.07,2.06,34.79,-29.36,51.33,25.37,2.80,6.76,6
2024-11-10 20:53:46,-1.16,-0.13,0.01,27.16,246.70,13.12,48.72,-33.95,4.33,326,-1.84,0.23,-1.39,-179.69,234.38,-115.78,27.56,3.16,1.92,6
2024-11-10 20:53:47,-1.21,-0.02,-0.15,-33.57,-46.39,47.24,44.91,-41.60,-4.99,318,-0.88,0.06,-0.21,11.96,-150.09,-14.47,24.73,1.38,3.85,3
2024-11-10 20:53:48,-0.25,-0.18,-0.61,102.42,-27.59,-8.24,45.84,-35.62,0.70,323,-3.56,1.21,3.98,207.89,31.56,49.80,24.63,2.33,6.49,5
2024-11-10 20:53:49,-0.49,-0.02,-0.52,-18.43,52.49,-88.50,50.43,-35.58,10.25,325,-1.67,0.45,-1.63,-233.52,283.14,-93.08,25.42,3.71,-2.09,8
2024-11-10 20:53:50,-0.93,0.40,-0.02,-55.05,-122.56,63.7,44.14,-47.27,6.52,314,-0.62,-0.04,-0.08,38.51,-147.95,25.39,25.49,1.60,3.77,3
2024-11-10 20:53:51,-0.22,-0.31,-0.30,-146.30,-79.53,-4.3,58.76,-38.01,8.17,328,-1.61,0.30,1.38,-32.10,-65.31,37.41,25.12,2.62,6.41,5
2024-11-10 20:53:52,-1.65,-0.09,1.21,-82.34,215.39,29.48,48.65,-34.48,6.42,325,-1.66,0.60,-1.45,-220.03,304.08,-111.15,26.54,3.41,1.00,7
2024-11-10 20:53:53,-1.15,-0.03,-0.19,-32.59,-40.89,41.44,47.69,-41.30,-2.64,320,-0.90,-0.10,-0.17,-34.30,-128.42,-33.02,23.97,1.27,5.20,3
2024-11-10 20:53:54,-0.20,-0.51,-0.80,83.07,-34.67,-6.23,45.91,-37.68,-0.44,321,-1.30,-0.37,1.47,-133.42,106.45,8.18,26.04,1.43,5.25,3
2024-11-10 20:53:55,-0.54,-0.04,-0.42,-30.27,58.23,-104.1,53.12,-38.49,10.34,325,-1.20,0.30,0.08,12.39,200.38,23.56,24.50,3.15,-3.03,7
2024-11-10 20:53:56,-0.67,0.14,-0.19,-2.14,181.40,-94.24,42.69,-52.51,3.30,310,-0.85,-0.14,-0.18,68.42,-108.52,4.88,24.96,1.87,1.03,4
2024-11-10 20:53:57,0.00,1.03,-2.56,440.19,-160.46,71.2,63.29,-43.70,1.35,326,-3.88,1.34,3.80,130.13,57.25,66.96,25.51,0.51,5.79,1
2024-11-10 20:53:58,-0.32,0.63,0.27,24.41,27.47,-60.00,48.35,-35.64,7.51,324,-1.43,0.65,0.38,134.40,140.32,-38.21,27.72,3.37,3.98,6
2024-11-10 20:53:59,-1.19,-0.09,0.29,-76.90,-87.28,34.30,47.97,-39.03,-3.20,321,-0.76,-0.10,-0.24,-7.75,-94.54,3.78,25.16,1.20,4.46,2
2024-11-10 20:54:00,-0.99,-0.04,0.05,-82.52,-98.88,24.17,48.10,-35.89,2.62,324,-4.00,2.61,3.13,113.22,61.46,49.62,24.05,1.79,8.46,4
2024-11-10 20:54:01,-0.58,0.10,-0.40,8.61,53.96,-118.41,52.69,-34.09,10.10,328,-1.06,0.40,-0.08,68.42,117.43,37.96,29.19,2.93,3.61,5
2024-11-10 20:54:02,-2.24,-1.01,-0.02,10.19,127.38,-99.98,44.37,-50.72,8.44,312,-0.66,-0.32,-0.15,80.63,-105.90,-7.45,27.71,-2.43,1.92,355
2024-11-10 20:54:03,0.63,0.42,-1.78,-399.90,-115.54,-25,64.53,-45.53,6.53,325,-0.24,0.83,-0.54,-141.11,-30.15,5.98,26.88,-1.27,9.50,358
2024-11-10 20:54:04,-0.47,-0.24,0.01,61.04,-52.06,2.87,51.61,-37.82,8.41,324,-1.20,0.43,-0.39,196.47,122.31,19.35,29.61,2.92,3.61,5
2024-11-10 20:54:05,-1.25,0.44,-0.36,-28.14,-37.60,50.23,45.74,-44.30,-4.15,316,-0.86,-0.14,-0.30,79.47,-95.58,-1.04,26.01,0.50,1.79,1
2024-11-10 20:54:06,-1.00,-0.13,-0.12,-18.49,-88.87,44.07,46.17,-37.95,-0.17,321,-2.72,0.67,-0.63,-379.58,139.89,120.42,26.00,1.26,5.91,2
2024-11-10 20:54:07,-0.28,0.24,-0.46,59.20,33.39,-85.39,49.77,-36.01,9.81,325,-0.90,-0.00,-0.35,83.25,103.52,56.64,28.71,3.87,5.13,7
2024-11-10 20:54:08,-0.90,-0.21,-0.26,41.32,134.16,-122.8,46.29,-48.33,9.24,314,-1.10,0.14,-0.35,-28.50,-101.68,-16.05,24.91,1.81,-0.11,4
2024-11-10 20:54:09,-1.31,1.13,-0.67,-60.42,-75.74,-1.34,56.23,-40.55,8.54,325,-0.86,0.24,0.87,-116.52,21.79,14.95,25.42,1.34,5.73,3
2024-11-10 20:54:10,-1.52,0.12,0.89,-19.53,-112.85,39.5,52.19,-37.67,8.51,325,-1.45,0.66,-0.02,1.34,158.08,-76.29,28.09,2.99,2.67,6
2024-11-10 20:54:11,-0.95,-0.20,-0.21,-123.35,-53.65,78.6,50.83,-37.87,-2.09,324,-0.75,0.02,-0.15,-38.33,-100.46,-12.82,25.87,0.57,3.43,1
2024-11-10 20:54:12,0.00,-0.26,-0.88,119.93,-40.89,-5.25,51.09,-37.77,3.96,324,-3.10,0.69,3.83,92.71,48.89,85.75,25.09,-0.46,3.52,359
2024-11-10 20:54:13,-0.49,0.13,-0.39,-38.51,69.34,-78.92,51.42,-35.17,9.81,326,-1.22,0.21,-0.18,-1.83,206.36,13.24,25.32,2.27,-3.15,5
2024-11-10 20:54:14,-0.74,0.06,-0.15,-42.30,-119.87,33.0,43.49,-49.35,4.55,312,-0.68,-0.01,-0.15,-10.19,-112.24,7.51,24.76,-0.07,4.00,0
