Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,azimuth_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R,azimuth_R
2024-11-10 20:49:50,-0.87,0.05,-0.01,-1.95,-99.55,16.54,43.97,-3.65,9.91,356,-0.86,0.35,-0.23,-44.07,-66.47,8.06,18.20,33.64,8.47,61
2024-11-10 20:49:51,-0.43,0.18,0.13,44.01,-70.01,38.82,46.23,-9.99,2.50,348,-0.44,0.15,-0.51,16.85,51.57,65.67,13.75,34.53,13.26,68
2024-11-10 20:49:52,-1.50,-0.10,1.02,-82.15,113.40,20.26,42.14,-14.50,-9.69,342,-1.33,-0.01,0.49,16.17,-70.25,6.65,19.76,34.72,8.81,60
2024-11-10 20:49:53,-1.32,-0.09,0.31,1.34,-52.80,42.54,40.81,-3.72,-5.29,355,-1.39,-0.91,-0.24,29.42,-109.62,22.58,18.30,35.36,14.88,62
2024-11-10 20:49:54,-0.17,0.05,-0.43,3.48,29.11,-34.24,42.48,2.39,2.29,3,-0.97,-0.02,-0.26,69.58,107.48,33.02,16.35,36.43,13.28,65
2024-11-10 20:49:55,-1.12,-0.40,-0.35,42.72,120.67,-110.3,50.32,-13.48,2.14,346,-1.17,0.21,-0.45,-25.94,-100.28,-28.93,19.93,35.57,8.85,60
2024-11-10 20:49:56,-0.27,0.09,0.27,84.90,-65.12,-6.71,48.69,-6.75,4.86,353,-0.52,0.32,-0.88,98.94,-41.02,0.92,18.47,35.61,10.05,62
2024-11-10 20:49:57,-0.24,0.18,0.57,-29.54,64.88,-66.96,42.19,-2.06,-1.14,358,-1.76,0.39,0.01,55.79,115.97,-81.12,17.27,36.73,10.62,64
2024-11-10 20:49:58,-1.13,-0.04,0.38,-15.20,-70.50,16.24,43.54,-3.15,-5.26,356,-0.83,0.01,-0.11,10.31,-120.48,1.77,19.26,36.08,7.42,61
2024-11-10 20:49:59,-0.84,0.00,-0.03,6.77,-104.13,28.63,43.27,-2.39,4.21,357,-0.82,0.27,-0.39,35.34,-31.80,11.84,18.71,35.80,9.63,62
2024-11-10 20:50:00,-0.83,0.05,-0.21,23.38,85.27,-77.76,55.66,-8.67,4.70,352,-1.81,0.94,-1.18,-85.88,207.15,-87.52,19.09,34.39,9.20,60
2024-11-10 20:50:01,-1.46,0.24,0.63,-32.04,205.51,43.09,44.04,-15.23,-11.19,341,-0.71,0.13,-0.21,10.13,-121.95,-15.14,19.07,34.38,7.90,60
2024-11-10 20:50:02,-0.42,0.42,0.57,-11.35,-68.24,-45.1,39.45,-1.34,0.66,359,0.08,0.36,-0.61,-89.84,-26.67,45.65,16.78,33.54,12.83,63
2024-11-10 20:50:03,-0.18,-0.11,-0.59,123.72,0.00,-44.62,42.82,1.60,3.09,2,-1.55,0.06,0.29,26.67,23.56,3.97,20.13,32.80,8.41,58
2024-11-10 20:50:04,-0.75,0.11,-0.08,-29.85,-89.78,15.38,36.95,-1.05,-0.71,359,-1.67,0.36,-0.45,79.47,-189.58,-56.15,15.77,33.76,9.28,64
2024-11-10 20:50:05,-0.36,0.13,-1.12,-49.62,-0.37,-21.61,41.19,-6.07,6.12,352,-0.53,0.11,-0.47,11.41,82.21,73.30,13.06,33.44,13.05,68
2024-11-10 20:50:06,-1.38,-0.23,1.03,-106.99,140.81,35.6,38.10,-13.15,-11.82,341,-1.39,0.08,0.22,7.39,-98.33,-2.50,17.10,33.14,8.18,62
2024-11-10 20:50:07,-1.11,-0.23,0.40,-18.98,-94.06,21.97,36.78,-6.05,-6.45,351,-1.35,-0.16,-0.18,24.90,-96.80,48.10,16.19,34.40,10.35,64
2024-11-10 20:50:08,-0.11,-0.04,-0.57,79.41,-12.94,-16.05,41.43,0.37,0.65,0,-0.63,-0.34,-0.22,63.66,96.92,26.12,15.76,33.42,13.26,64
2024-11-10 20:50:09,-0.83,0.06,-0.20,6.65,92.71,-102.72,52.20,-8.02,3.75,352,-1.11,0.06,-0.52,12.27,-107.85,-19.29,19.69,33.65,6.37,59
2024-11-10 20:50:10,-1.43,0.71,-0.41,-36.19,-82.28,-31.4,47.78,-8.57,4.24,350,-0.22,0.50,-1.07,54.50,-61.71,-17.64,19.01,34.24,12.99,60
2024-11-10 20:50:11,-0.48,0.26,0.42,4.70,-80.57,-10.80,41.21,-4.06,0.81,355,-1.25,0.31,-0.21,156.37,144.65,12.88,17.30,34.69,12.17,63
2024-11-10 20:50:12,-1.21,-0.13,0.64,-60.49,-54.57,19.59,39.72,-6.92,-7.74,351,-0.75,-0.21,-0.08,77.64,-89.84,-1.83,19.68,33.98,7.41,59
2024-11-10 20:50:13,-0.73,0.07,-0.08,-14.34,-93.69,37.35,39.39,-4.85,-0.52,353,-0.00,-0.08,-1.06,80.20,-8.67,2.93,18.18,34.13,12.37,61
2024-11-10 20:50:14,-0.62,0.22,-0.38,6.47,100.16,-86.73,50.60,-10.62,4.47,349,-1.43,0.40,-1.11,-65.55,290.16,-67.75,19.89,33.37,10.31,59
2024-11-10 20:50:15,-1.51,0.35,0.62,-74.71,212.71,18.31,43.09,-17.33,-11.05,339,-0.68,0.03,-0.14,-29.85,-98.27,-20.20,19.80,33.06,10.28,59
2024-11-10 20:50:16,-0.57,0.27,0.33,1.95,-66.22,0.85,40.16,-3.60,-0.45,355,0.02,0.12,-0.55,-82.46,-39.43,38.15,16.59,33.59,14.84,63
2024-11-10 20:50:17,-0.15,-0.29,-0.79,102.91,-34.48,-29.1,45.47,0.82,3.71,1,-1.65,-0.11,0.53,86.85,88.38,16.78,20.80,33.44,9.50,58
2024-11-10 20:50:18,-0.95,0.14,-0.11,-44.25,-75.99,3.30,41.91,-2.29,1.32,357,-0.97,1.01,-0.67,14.89,-184.57,-54.69,17.32,34.41,10.56,63
2024-11-10 20:50:19,-1.29,-0.03,-0.19,-33.75,-102.23,13.1,44.62,-4.71,8.37,354,0.02,0.24,-0.60,-83.50,-21.48,40.77,15.84,33.75,15.17,64
2024-11-10 20:50:20,-1.16,0.70,-2.04,-81.91,230.10,34.55,44.97,-19.02,-7.78,338,-1.42,0.16,-0.25,33.08,-11.78,-9.89,19.80,33.67,9.20,59
2024-11-10 20:50:21,-1.29,0.06,-0.21,-36.87,-33.75,55.85,40.94,-7.32,-7.28,350,-1.11,0.53,0.03,-8.79,-140.69,2.69,17.93,34.77,11.33,62
2024-11-10 20:50:22,-0.25,-0.24,-0.47,38.33,-48.58,-9.52,45.02,1.81,3.87,2,-0.56,-0.17,-0.24,48.77,92.65,32.47,15.33,33.91,14.95,65
2024-11-10 20:50:23,-0.64,0.11,-0.35,-15.75,82.34,-81.05,48.96,-6.56,3.77,353,-1.19,-0.01,0.36,19.71,-86.98,6.96,20.70,33.34,8.15,58
2024-11-10 20:50:24,-1.44,0.16,-0.33,-13.55,-110.66,12.7,39.86,-0.34,13.50,0,-0.46,-0.08,-0.37,-29.24,-27.10,-36.80,17.90,34.72,11.18,62
2024-11-10 20:50:25,-0.64,0.29,-1.88,-10.01,-165.71,92.4,45.79,-5.75,5.41,353,-0.70,-0.26,-0.23,78.37,99.67,29.36,15.52,34.07,12.62,65
2024-11-10 20:50:26,-1.49,0.20,-0.01,-31.98,-18.86,47.61,40.84,-6.96,-7.29,351,-0.73,-0.06,-0.04,39.73,-76.84,-8.91,19.09,33.89,9.51,60
2024-11-10 20:50:27,-1.10,0.21,0.01,-68.85,-77.39,16.72,42.94,-3.56,-1.73,356,-0.67,0.75,-0.29,-20.45,-86.18,3.54,17.53,34.64,11.11,63
2024-11-10 20:50:28,-0.61,0.10,-0.45,6.04,69.34,-101.99,48.06,-3.45,1.77,356,-1.53,0.43,-1.81,-82.28,287.60,-62.81,19.68,33.28,10.10,59
2024-11-10 20:50:29,-0.88,0.04,-0.15,82.89,157.35,-28.02,49.89,-22.88,-4.14,336,-0.90,-0.03,-0.20,20.45,-78.86,-5.07,19.10,33.48,9.94,60
2024-11-10 20:50:30,0.54,1.08,-3.93,87.89,-106.26,72.39,43.21,-4.35,2.61,355,-1.45,0.08,0.52,-80.69,-118.77,19.65,16.19,33.63,13.46,64
2024-11-10 20:50:31,-0.29,-0.38,-0.60,15.75,-65.43,-10.68,43.87,0.74,4.39,0,-1.48,0.03,0.57,36.80,159.12,10.07,19.47,32.62,10.74,59
2024-11-10 20:50:32,-0.94,0.08,0.05,-77.45,-63.78,17.94,40.25,-0.87,-0.88,359,-1.39,0.27,-0.47,10.01,-126.22,-11.35,16.27,35.03,10.72,65
