Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
-0.60,-0.15,0.75,1.95,-0.18,0.73,-7.59,-9.47,12.76,-0.45,-0.76,0.49,4.64,1.10,0.79,22.39,12.39,27.20
-0.60,-0.15,0.75,2.01,-0.24,0.73,-6.98,-9.56,12.19,-0.45,-0.76,0.50,4.64,1.16,0.92,22.60,12.89,28.61
-0.60,-0.15,0.75,1.95,-0.12,0.67,-7.04,-9.56,12.35,-0.45,-0.76,0.50,4.64,1.22,0.79,22.69,13.06,27.83
-0.60,-0.15,0.75,1.95,-0.12,0.55,-6.73,-9.69,12.13,-0.45,-0.76,0.50,4.46,1.28,0.92,22.40,12.90,27.71
-0.60,-0.15,0.75,1.83,-0.24,0.67,-7.06,-9.62,12.21,-0.45,-0.76,0.49,4.39,1.16,0.98,22.69,12.82,26.95
-0.60,-0.15,0.75,1.95,-0.18,0.61,-7.68,-9.58,11.74,-0.45,-0.76,0.50,4.58,1.22,0.73,22.13,12.68,27.36
-0.60,-0.15,0.75,2.14,-0.18,0.61,-6.98,-9.57,12.33,-0.45,-0.76,0.49,4.52,1.22,0.85,22.47,12.73,26.86
